"list_name","name","label","DISTRICT","PROPERTY","VEG_LIST"
"LAND_SYSTEM","Jindara","Jindara","Darwin","",""
"LAND_SYSTEM","Kay","Kay","Darwin","",""
"LAND_SYSTEM","Keating","Keating","Darwin","",""
"LAND_SYSTEM","KeefersHut","KeefersHut","Darwin","",""
"LAND_SYSTEM","Kimbyan","Kimbyan","Darwin","",""
"LAND_SYSTEM","Klatt","Klatt","Darwin","",""
"LAND_SYSTEM","Knifehandle","Knifehandle","Darwin","",""
"LAND_SYSTEM","Kosher","Kosher","Darwin","",""
"LAND_SYSTEM","Krans","Krans","Darwin","",""
"LAND_SYSTEM","Krokane","Krokane","Darwin","",""
"LAND_SYSTEM","Kysto","Kysto","Darwin","",""
"LAND_SYSTEM","Litchfield","Litchfield","Darwin","",""
"LAND_SYSTEM","Littoral1","Littoral1","Darwin","",""
"LAND_SYSTEM","McKinlay","McKinlay","Darwin","",""
"LAND_SYSTEM","Moyle","Moyle","Darwin","",""
"LAND_SYSTEM","Mullaman1","Mullaman1","Darwin","",""
"LAND_SYSTEM","Murray","Murray","Darwin","",""
"LAND_SYSTEM","Napier","Napier","Darwin","",""
"LAND_SYSTEM","Nioner","Nioner","Darwin","",""
"LAND_SYSTEM","Paludal","Paludal","Darwin","",""
"LAND_SYSTEM","Peaked","Peaked","Darwin","",""
"LAND_SYSTEM","Pinkerton","Pinkerton","Darwin","",""
"LAND_SYSTEM","Pinkerton-upland","Pinkertonupland","Darwin","",""
"LAND_SYSTEM","Pinwinkle","Pinwinkle","Darwin","",""
"LAND_SYSTEM","Queue","Queue","Darwin","",""
"LAND_SYSTEM","RedRock","RedRock","Darwin","",""
"LAND_SYSTEM","Rumwaggon","Rumwaggon","Darwin","",""
"LAND_SYSTEM","Spencer2","Spencer2","Darwin","",""
"LAND_SYSTEM","Spencer4","Spencer4","Darwin","",""
"LAND_SYSTEM","Springs","Springs","Darwin","",""
"LAND_SYSTEM","Stray","Stray","Darwin","",""
"LAND_SYSTEM","Tagoman","Tagoman","Darwin","",""
"LAND_SYSTEM","Tolmer","Tolmer","Darwin","",""
"LAND_SYSTEM","Verrucose","Verrucose","Darwin","",""
"LAND_SYSTEM","Volcanics1","Volcanics1","Darwin","",""
"LAND_SYSTEM","Wangi","Wangi","Darwin","",""
"LAND_SYSTEM","Waterbag","Waterbag","Darwin","",""
"LAND_SYSTEM","Welltree","Welltree","Darwin","",""
"LAND_SYSTEM","Willeroo1","Willeroo1","Darwin","",""
"LAND_SYSTEM","Willeroo2","Willeroo2","Darwin","",""
"LAND_SYSTEM","Wingate1","Wingate1","Darwin","",""
"LAND_SYSTEM","Wingate2","Wingate2","Darwin","",""
"LAND_SYSTEM","Wingate3","Wingate3","Darwin","",""
"LAND_SYSTEM","Wingate-eroded","Wingate-eroded","Darwin","",""
"LAND_SYSTEM","Woggaman1","Woggaman1","Darwin","",""
"LAND_SYSTEM","Woomeroo","Woomeroo","Darwin","",""
"LAND_SYSTEM","Wriggley","Wriggley","Darwin","",""
"LAND_SYSTEM","Yujullowan","Yujullowan","Darwin","",""
"LAND_SYSTEM","unknown","Unknown","Darwin","",""
"LAND_SYSTEM","other","Other","Darwin","",""
"LAND_SYSTEM","Abner","Abner","Gulf","",""
"LAND_SYSTEM","Acacia","Acacia","Gulf","",""
"LAND_SYSTEM","Arnold","Arnold","Gulf","",""
"LAND_SYSTEM","Batten","Batten","Gulf","",""
"LAND_SYSTEM","Beetaloo","Beetaloo","Gulf","",""
"LAND_SYSTEM","Bingbong","Bingbong","Gulf","",""
"LAND_SYSTEM","Bukalara","Bukalara","Gulf","",""
"LAND_SYSTEM","Cliffdale","Cliffdale","Gulf","",""
"LAND_SYSTEM","Coolibah","Coolibah","Gulf","",""
"LAND_SYSTEM","Cox","Cox","Gulf","",""
"LAND_SYSTEM","Cresswell","Cresswell","Gulf","",""
"LAND_SYSTEM","Cresswell-K1","Cresswell-K1","Gulf","",""
"LAND_SYSTEM","Cresswell-K2","Cresswell-K2","Gulf","",""
"LAND_SYSTEM","Dalglese","Dalglese","Gulf","",""
"LAND_SYSTEM","Downs","Downs","Gulf","",""
"LAND_SYSTEM","Eleanor","Eleanor","Gulf","",""
"LAND_SYSTEM","Emmerugga","Emmerugga","Gulf","",""
"LAND_SYSTEM","Favenc","Favenc","Gulf","",""
"LAND_SYSTEM","Fletcher","Fletcher","Gulf","",""
"LAND_SYSTEM","Frazer","Frazer","Gulf","",""
"LAND_SYSTEM","Frog","Frog","Gulf","",""
"LAND_SYSTEM","Glyde","Glyde","Gulf","",""
"LAND_SYSTEM","Hobblechain","Hobblechain","Gulf","",""
"LAND_SYSTEM","Hodgson","Hodgson","Gulf","",""
"LAND_SYSTEM","HorseCreek","HorseCreek","Gulf","",""
"LAND_SYSTEM","Inacumba","Inacumba","Gulf","",""
"LAND_SYSTEM","Jumpup","Jumpup","Gulf","",""
"LAND_SYSTEM","Kangaroo","Kangaroo","Gulf","",""
"LAND_SYSTEM","Karns","Karns","Gulf","",""
"LAND_SYSTEM","Keckwick","Keckwick","Gulf","",""
"LAND_SYSTEM","Kulampirri","Kulampirri","Gulf","",""
"LAND_SYSTEM","Lancewood2","Lancewood2","Gulf","",""
"LAND_SYSTEM","Lancewood3","Lancewood3","Gulf","",""
"LAND_SYSTEM","Lanning","Lanning","Gulf","",""
"LAND_SYSTEM","Lansen","Lansen","Gulf","",""
"LAND_SYSTEM","Leila","Leila","Gulf","",""
"LAND_SYSTEM","Littoral2","Littoral2","Gulf","",""
"LAND_SYSTEM","McArthur","McArthur","Gulf","",""
"LAND_SYSTEM","McGorrery","McGorrery","Gulf","",""
"LAND_SYSTEM","McLeod","McLeod","Gulf","",""
"LAND_SYSTEM","Mering","Mering","Gulf","",""
"LAND_SYSTEM","Miller","Miller","Gulf","",""
"LAND_SYSTEM","Munyi","Munyi","Gulf","",""
"LAND_SYSTEM","Murphy","Murphy","Gulf","",""
"LAND_SYSTEM","Nathan","Nathan","Gulf","",""
"LAND_SYSTEM","Nicholson","Nicholson","Gulf","",""
"LAND_SYSTEM","Nutwood","Nutwood","Gulf","",""
"LAND_SYSTEM","October","October","Gulf","",""
"LAND_SYSTEM","OKeefe","OKeefe","Gulf","",""
"LAND_SYSTEM","Packsaddle","Packsaddle","Gulf","",""
"LAND_SYSTEM","Parsons","Parsons","Gulf","",""
"LAND_SYSTEM","Rosie","Rosie","Gulf","",""
"LAND_SYSTEM","Running","Running","Gulf","",""
"LAND_SYSTEM","Seigal","Seigal","Gulf","",""
"LAND_SYSTEM","Seigalara","Seigalara","Gulf","",""
"LAND_SYSTEM","Settlement","Settlement","Gulf","",""
"LAND_SYSTEM","Shadforth","Shadforth","Gulf","",""
"LAND_SYSTEM","Spillen","Spillen","Gulf","",""
"LAND_SYSTEM","Sturt","Sturt","Gulf","",""
"LAND_SYSTEM","Sturt-low-scarp","Sturt-low-scarp","Gulf","",""
"LAND_SYSTEM","Surprise","Surprise","Gulf","",""
"LAND_SYSTEM","Tanumbirini","Tanumbirini","Gulf","",""
"LAND_SYSTEM","Tawarrila","Tawarrila","Gulf","",""
"LAND_SYSTEM","TP","TP","Gulf","",""
"LAND_SYSTEM","Twin-Springs","Twin-Springs","Gulf","",""
"LAND_SYSTEM","Warramana","Warramana","Gulf","",""
"LAND_SYSTEM","Wearyan","Wearyan","Gulf","",""
"LAND_SYSTEM","Wulkulyi","Wulkulyi","Gulf","",""
"LAND_SYSTEM","unknown","Unknown","Gulf","",""
"LAND_SYSTEM","other","Other","Gulf","",""
"LAND_SYSTEM","Anopheles2","Anopheles2","Katherine","",""
"LAND_SYSTEM","Arnhem","Arnhem","Katherine","",""
"LAND_SYSTEM","Baker","Baker","Katherine","",""
"LAND_SYSTEM","Banjo","Banjo","Katherine","",""
"LAND_SYSTEM","Banyan","Banyan","Katherine","",""
"LAND_SYSTEM","Beemla","Beemla","Katherine","",""
"LAND_SYSTEM","Bend","Bend","Katherine","",""
"LAND_SYSTEM","Birrimbah1","Birrimbah1","Katherine","",""
"LAND_SYSTEM","Blain","Blain","Katherine","",""
"LAND_SYSTEM","Brolga","Brolga","Katherine","",""
"LAND_SYSTEM","Budbudjong","Budbudjong","Katherine","",""
"LAND_SYSTEM","Buldiva","Buldiva","Katherine","",""
"LAND_SYSTEM","Buldivascrubby","Buldivascrubby","Katherine","",""
"LAND_SYSTEM","Cambell","Cambell","Katherine","",""
"LAND_SYSTEM","Chinaman","Chinaman","Katherine","",""
"LAND_SYSTEM","Claravale","Claravale","Katherine","",""
"LAND_SYSTEM","Claravale-Depressed","Claravaledepressed","Katherine","",""
"LAND_SYSTEM","Cully","Cully","Katherine","",""
"LAND_SYSTEM","Currency","Currency","Katherine","",""
"LAND_SYSTEM","Dinnabung1","Dinnabung1","Katherine","",""
"LAND_SYSTEM","Flying-Fox","Flying-Fox","Katherine","",""
"LAND_SYSTEM","Frayne1","Frayne1","Katherine","",""
"LAND_SYSTEM","Ivanhoe1","Ivanhoe1","Katherine","",""
"LAND_SYSTEM","Ivanhoe2","Ivanhoe2","Katherine","",""
"LAND_SYSTEM","Jasper","Jasper","Katherine","",""
"LAND_SYSTEM","Jindara","Jindara","Katherine","",""
"LAND_SYSTEM","Karaman","Karaman","Katherine","",""
"LAND_SYSTEM","Kimbyan","Kimbyan","Katherine","",""
"LAND_SYSTEM","Klatt","Klatt","Katherine","",""
"LAND_SYSTEM","Larrimah","Larrimah","Katherine","",""
"LAND_SYSTEM","Mais","Mais","Katherine","",""
"LAND_SYSTEM","Maranboy","Maranboy","Katherine","",""
"LAND_SYSTEM","McKinlay","McKinlay","Katherine","",""
"LAND_SYSTEM","Mering","Mering","Katherine","",""
"LAND_SYSTEM","Mueller","Mueller","Katherine","",""
"LAND_SYSTEM","Mullaman1","Mullaman1","Katherine","",""
"LAND_SYSTEM","Mullaman3","Mullaman3","Katherine","",""
"LAND_SYSTEM","Mullaman4","Mullaman4","Katherine","",""
"LAND_SYSTEM","Mullaman-dissected1","Mullaman-dissected1","Katherine","",""
"LAND_SYSTEM","Mullaman-dissected2","Mullaman-dissected2","Katherine","",""
"LAND_SYSTEM","Mullaman-dissected3","Mullaman-dissected3","Katherine","",""
"LAND_SYSTEM","Murray","Murray","Katherine","",""
"LAND_SYSTEM","Napier","Napier","Katherine","",""
"LAND_SYSTEM","Newman","Newman","Katherine","",""
"LAND_SYSTEM","Queue","Queue","Katherine","",""
"LAND_SYSTEM","River","River","Katherine","",""
"LAND_SYSTEM","Springs","Springs","Katherine","",""
"LAND_SYSTEM","Stubb","Stubb","Katherine","",""
"LAND_SYSTEM","Tagoman","Tagoman","Katherine","",""
"LAND_SYSTEM","Valley","Valley","Katherine","",""
"LAND_SYSTEM","Verrucose","Verrucose","Katherine","",""
"LAND_SYSTEM","Victoria","Victoria","Katherine","",""
"LAND_SYSTEM","Viney","Viney","Katherine","",""
"LAND_SYSTEM","Volcanics2","Volcanics2","Katherine","",""
"LAND_SYSTEM","Wallingin","Wallingin","Katherine","",""
"LAND_SYSTEM","Warloch","Warloch","Katherine","",""
"LAND_SYSTEM","Western","Western","Katherine","",""
"LAND_SYSTEM","Weston","Weston","Katherine","",""
"LAND_SYSTEM","Willeroo1","Willeroo1","Katherine","",""
"LAND_SYSTEM","Willeroo2","Willeroo2","Katherine","",""
"LAND_SYSTEM","Wingate2","Wingate2","Katherine","",""
"LAND_SYSTEM","Woggaman1","Woggaman1","Katherine","",""
"LAND_SYSTEM","Woggaman2","Woggaman2","Katherine","",""
"LAND_SYSTEM","Wongalla","Wongalla","Katherine","",""
"LAND_SYSTEM","Wriggley","Wriggley","Katherine","",""
"LAND_SYSTEM","Yujullowan","Yujullowan","Katherine","",""
"LAND_SYSTEM","Yungman","Yungman","Katherine","",""
"LAND_SYSTEM","unknown","Unknown","Katherine","",""
"LAND_SYSTEM","other","Other","Katherine","",""
"LAND_SYSTEM","Alaru","Alaru","Non_Pastoral","",""
"LAND_SYSTEM","Aliu","Aliu","Non_Pastoral","",""
"LAND_SYSTEM","Amadeus","Amadeus","Non_Pastoral","",""
"LAND_SYSTEM","Amhurst","Amhurst","Non_Pastoral","",""
"LAND_SYSTEM","Amulda","Amulda","Non_Pastoral","",""
"LAND_SYSTEM","Angallari1","Angallari1","Non_Pastoral","",""
"LAND_SYSTEM","Angallari2","Angallari2","Non_Pastoral","",""
"LAND_SYSTEM","Angallari-braided","Angallari-braided","Non_Pastoral","",""
"LAND_SYSTEM","Annie-Creek","Annie-Creek","Non_Pastoral","",""
"LAND_SYSTEM","Anopheles1","Anopheles1","Non_Pastoral","",""
"LAND_SYSTEM","Anopheles2","Anopheles2","Non_Pastoral","",""
"LAND_SYSTEM","Antrim","Antrim","Non_Pastoral","",""
"LAND_SYSTEM","Ararat","Ararat","Non_Pastoral","",""
"LAND_SYSTEM","Argyle","Argyle","Non_Pastoral","",""
"LAND_SYSTEM","Arnold","Arnold","Non_Pastoral","",""
"LAND_SYSTEM","Ashburton","Ashburton","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-AB53","Atlas-AB53","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-AB55","Atlas-AB55","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-AB61","Atlas-AB61","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-B32","Atlas-B32","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-B33","Atlas-B33","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-B43","Atlas-B43","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-B44","Atlas-B44","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA20","Atlas-BA20","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA21","Atlas-BA21","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA22","Atlas-BA22","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA24","Atlas-BA24","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA25","Atlas-BA25","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA26","Atlas-BA26","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA27","Atlas-BA27","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA31","Atlas-BA31","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA34","Atlas-BA34","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA38","Atlas-BA38","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA43","Atlas-BA43","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BA5","Atlas-BA5","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BB17","Atlas-BB17","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BB24","Atlas-BB24","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BC3","Atlas-BC3","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BV1","Atlas-BV1","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-BY4","Atlas-BY4","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Fa34","Atlas-Fa34","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Fz33","Atlas-Fz33","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Fz34","Atlas-Fz34","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Ld2","Atlas-Ld2","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Lg1","Atlas-Lg1","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-MM27","Atlas-MM27","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-MM47","Atlas-MM47","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Mx31","Atlas-Mx31","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-My109","Atlas-My109","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-My110","Atlas-My110","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-My112","Atlas-My112","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-My114","Atlas-My114","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-My130","Atlas-My130","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-My131","Atlas-My131","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Oc76","Atlas-Oc76","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Oc78","Atlas-Oc78","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Oc79","Atlas-Oc79","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Oc80","Atlas-Oc80","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-Oc82","Atlas-Oc82","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-OO12","Atlas-OO12","Non_Pastoral","",""
"LAND_SYSTEM","Atlas-SV10","Atlas-SV10","Non_Pastoral","",""
"LAND_SYSTEM","Austral","Austral","Non_Pastoral","",""
"LAND_SYSTEM","Baker","Baker","Non_Pastoral","",""
"LAND_SYSTEM","Barkly2","Barkly2","Non_Pastoral","",""
"LAND_SYSTEM","Barry","Barry","Non_Pastoral","",""
"LAND_SYSTEM","Bartalumba","Bartalumba","Non_Pastoral","",""
"LAND_SYSTEM","Bath","Bath","Non_Pastoral","",""
"LAND_SYSTEM","Bedford","Bedford","Non_Pastoral","",""
"LAND_SYSTEM","Bend","Bend","Non_Pastoral","",""
"LAND_SYSTEM","Berrys-Pass","Berrys-Pass","Non_Pastoral","",""
"LAND_SYSTEM","Blue-Mud","Blue-Mud","Non_Pastoral","",""
"LAND_SYSTEM","Boen","Boen","Non_Pastoral","",""
"LAND_SYSTEM","Bond-Springs","Bond-Springs","Non_Pastoral","",""
"LAND_SYSTEM","Brogden","Brogden","Non_Pastoral","",""
"LAND_SYSTEM","Buchanan","Buchanan","Non_Pastoral","",""
"LAND_SYSTEM","Buckingham","Buckingham","Non_Pastoral","",""
"LAND_SYSTEM","Bukalara","Bukalara","Non_Pastoral","",""
"LAND_SYSTEM","Buldiva","Buldiva","Non_Pastoral","",""
"LAND_SYSTEM","Buley","Buley","Non_Pastoral","",""
"LAND_SYSTEM","Bundah","Bundah","Non_Pastoral","",""
"LAND_SYSTEM","Bushy-Park","Bushy-Park","Non_Pastoral","",""
"LAND_SYSTEM","Bustard","Bustard","Non_Pastoral","",""
"LAND_SYSTEM","Caiman","Caiman","Non_Pastoral","",""
"LAND_SYSTEM","Caledon","Caledon","Non_Pastoral","",""
"LAND_SYSTEM","Callemondah","Callemondah","Non_Pastoral","",""
"LAND_SYSTEM","Carpentaria1","Carpentaria1","Non_Pastoral","",""
"LAND_SYSTEM","Carpentaria2","Carpentaria2","Non_Pastoral","",""
"LAND_SYSTEM","Carpentaria-dunes","Carpentaria-dunes","Non_Pastoral","",""
"LAND_SYSTEM","Cato","Cato","Non_Pastoral","",""
"LAND_SYSTEM","Cavenagh","Cavenagh","Non_Pastoral","",""
"LAND_SYSTEM","Chalanyi","Chalanyi","Non_Pastoral","",""
"LAND_SYSTEM","Chalanyi-colluvial","Chalanyi-colluvial","Non_Pastoral","",""
"LAND_SYSTEM","Chalanyi-lowlands","Chalanyi-lowlands","Non_Pastoral","",""
"LAND_SYSTEM","Chandlers","Chandlers","Non_Pastoral","",""
"LAND_SYSTEM","Chisholm","Chisholm","Non_Pastoral","",""
"LAND_SYSTEM","Cliffdale","Cliffdale","Non_Pastoral","",""
"LAND_SYSTEM","Cockatoo1","Cockatoo1","Non_Pastoral","",""
"LAND_SYSTEM","Cockatoo2","Cockatoo2","Non_Pastoral","",""
"LAND_SYSTEM","Cockatoo3","Cockatoo3","Non_Pastoral","",""
"LAND_SYSTEM","Coolibah","Coolibah","Non_Pastoral","",""
"LAND_SYSTEM","Coolindie","Coolindie","Non_Pastoral","",""
"LAND_SYSTEM","Copeman","Copeman","Non_Pastoral","",""
"LAND_SYSTEM","Cresswell","Cresswell","Non_Pastoral","",""
"LAND_SYSTEM","Cully","Cully","Non_Pastoral","",""
"LAND_SYSTEM","Currency","Currency","Non_Pastoral","",""
"LAND_SYSTEM","Cyperus","Cyperus","Non_Pastoral","",""
"LAND_SYSTEM","Dalumbu","Dalumbu","Non_Pastoral","",""
"LAND_SYSTEM","dam","dam","Non_Pastoral","",""
"LAND_SYSTEM","Darmarl","Darmarl","Non_Pastoral","",""
"LAND_SYSTEM","Davenport","Davenport","Non_Pastoral","",""
"LAND_SYSTEM","Deering","Deering","Non_Pastoral","",""
"LAND_SYSTEM","Derim","Derim","Non_Pastoral","",""
"LAND_SYSTEM","Dinnabung1","Dinnabung1","Non_Pastoral","",""
"LAND_SYSTEM","Dinnabung2","Dinnabung2","Non_Pastoral","",""
"LAND_SYSTEM","Dockrell","Dockrell","Non_Pastoral","",""
"LAND_SYSTEM","Downlind","Downlind","Non_Pastoral","",""
"LAND_SYSTEM","Downs","Downs","Non_Pastoral","",""
"LAND_SYSTEM","Dual","Dual","Non_Pastoral","",""
"LAND_SYSTEM","Dundas","Dundas","Non_Pastoral","",""
"LAND_SYSTEM","Dune","Dune","Non_Pastoral","",""
"LAND_SYSTEM","Durabudboi","Durabudboi","Non_Pastoral","",""
"LAND_SYSTEM","Effington","Effington","Non_Pastoral","",""
"LAND_SYSTEM","Elcho","Elcho","Non_Pastoral","",""
"LAND_SYSTEM","Elder","Elder","Non_Pastoral","",""
"LAND_SYSTEM","Elizabeth","Elizabeth","Non_Pastoral","",""
"LAND_SYSTEM","Elliott","Elliott","Non_Pastoral","",""
"LAND_SYSTEM","Emmerugga","Emmerugga","Non_Pastoral","",""
